43672	NPC_AR_SMITH	npc\npc\arabia_smith.bsr
43673	NPC_AR_HUNTER	npc\npc\arabia_hunter.bsr
43674	NPC_AR_HORSE	npc\npc\arabia_horse.bsr
43675	NPC_AR_TOWNSOLDIER_3	npc\npc\npc_arabia_townsoldier_1.bsr
43676	NPC_AR_TOWNSOLDIER_4	npc\npc\npc_arabia_townsoldier_2.bsr
43677	NPC_AR_FOUAD	npc\npc\arabia_fouad.bsr
43678	NPC_AR_TOWNSOLDIER_5	npc\npc\npc_arabia_townsoldier_1.bsr
43679	NPC_AR_TOWNSOLDIER_6	npc\npc\npc_arabia_townsoldier_2.bsr
43680	NPC_AR_KAREM	npc\npc\arabia_karem.bsr
43681	NPC_AR_GUILD	npc\npc\arabia_guild.bsr
43682	NPC_AR_WAREHOUSE	npc\npc\arabia_warehouse.bsr
43683	NPC_AR_ESHARK	npc\npc\arabia_fouad.bsr
43684	NPC_AR_ZBAYDA	npc\npc\arabia_najima.bsr
43685	NPC_AR_ABSHAD	npc\npc\arabia_abshad.bsr
43686	NPC_AR_MAHMUD	npc\npc\arabia_mahmud.bsr
43687	NPC_AR_SOLDIER_3	npc\npc\npc_arabia_soldier_3.bsr
43688	NPC_AR_SOLDIER_4	npc\npc\npc_arabia_soldier_4.bsr
43689	NPC_AR_YAMAIN	npc\npc\arabia_fouad.bsr
43690	NPC_AR_SSADATUNE	npc\npc\arabia_najima.bsr
43691	NPC_AR_TOWNSOLDIER_7	npc\npc\npc_arabia_townsoldier_1.bsr
43692	NPC_AR_TOWNSOLDIER_8	npc\npc\npc_arabia_townsoldier_2.bsr
43693	NPC_AR_TOWNSOLDIER_9	npc\npc\npc_arabia_townsoldier_1.bsr
43694	NPC_AR_TOWNSOLDIER_10	npc\npc\npc_arabia_townsoldier_2.bsr
43695	NPC_AR_TOWNSOLDIER_11	npc\npc\npc_arabia_townsoldier_1.bsr
43696	NPC_AR_TOWNSOLDIER_12	npc\npc\npc_arabia_townsoldier_2.bsr
43697	NPC_AR_TOWNSOLDIER_13	npc\npc\npc_arabia_townsoldier_1.bsr
43698	NPC_AR_TOWNSOLDIER_14	npc\npc\npc_arabia_townsoldier_2.bsr
43699	NPC_AR_FARMER1	npc\npc\arabia_fouad.bsr
43700	NPC_AR_FARMER2	npc\npc\arabia_farmer.bsr
43701	NPC_AR_SPECIAL_SOLDIER_1	npc\npc\npc_arabia_castlesoldier_1.bsr
43702	NPC_AR_SPECIAL_SOLDIER_2	npc\npc\npc_arabia_soldier_1.bsr
43703	NPC_AR_SPECIAL_SOLDIER_3	npc\npc\npc_arabia_soldier_2.bsr
43704	NPC_AR_SPECIAL_SOLDIER_4	npc\npc\npc_arabia_castlesoldier_2.bsr
43705	NPC_AR_SPECIAL_SOLDIER_5	npc\npc\npc_arabia_soldier_3.bsr
43706	NPC_AR_SPECIAL_SOLDIER_6	npc\npc\npc_arabia_soldier_4.bsr
43707	NPC_AR_MUHAMMAD	npc\npc\arabia_muhammad.bsr
43708	NPC_AR_FARMER3	npc\npc\arabia_horse.bsr
43709	NPC_AR_SPECIAL_SOLDIER_7	npc\npc\npc_arabia_soldier_1.bsr
43710	NPC_AR_SPECIAL_SOLDIER_8	npc\npc\npc_arabia_soldier_2.bsr
43711	NPC_AR_SPECIAL_INVESTIGATION_1	npc\npc\arabia_merchant.bsr
43712	NPC_AR_SPECIAL_SOLDIER_9	npc\npc\npc_arabia_soldier_3.bsr
43713	NPC_AR_SPECIAL_SOLDIER_10	npc\npc\npc_arabia_soldier_4.bsr
43715	NPC_AR_SPECIAL_SOLDIER_12	npc\npc\npc_arabia_townsoldier_1.bsr
43716	NPC_AR_SPECIAL_SOLDIER_13	npc\npc\npc_arabia_townsoldier_2.bsr
43717	NPC_AR_SPECIAL_SOLDIER_14	npc\npc\npc_arabia_soldier_1.bsr
43718	NPC_AR_SPECIAL_SOLDIER_15	npc\npc\npc_arabia_soldier_2.bsr
43719	NPC_AR_SPECIAL_SOLDIER_16	npc\npc\npc_arabia_soldier_3.bsr
43720	NPC_AR_SPECIAL_INVESTIGATION_2	npc\npc\arabia_merchant.bsr
43722	NPC_AR_MACHINE_1	npc\npc\npc_arabia_soldier_1.bsr
43723	NPC_AR_MACHINE_2	npc\npc\npc_arabia_soldier_1.bsr
43724	NPC_AR_MACHINE_3	npc\npc\npc_arabia_soldier_1.bsr
43725	NPC_AR_MACHINE_4	npc\npc\npc_arabia_soldier_1.bsr
43835	MOB_AR_BARUSWOLF_ADONIS1	mob\arabia\baruswolf_adonis1.bsr
43836	MOB_AR_BARUSWOLF_ADONIS1_CLONE	mob\arabia\baruswolf_adonis1.bsr
43837	MOB_AR_BARUSWOLF_ADONIS2	mob\arabia\baruswolf_adonis2.bsr
43838	MOB_AR_BARUSWOLF_ADONIS2_CLONE	mob\arabia\baruswolf_adonis2.bsr
43839	MOB_AR_MANGYANG_PLUNDER1	mob\arabia\mangyang_plunder1.bsr
43840	MOB_AR_MANGYANG_PLUNDER1_CLONE	mob\arabia\mangyang_plunder1.bsr
43841	MOB_AR_MANGYANG_PLUNDER2	mob\arabia\mangyang_plunder2.bsr
43842	MOB_AR_MANGYANG_PLUNDER2_CLONE	mob\arabia\mangyang_plunder2.bsr
43843	MOB_AR_UNEG	mob\arabia\uneg.bsr
43844	MOB_AR_WENEG	mob\arabia\uneg.bsr
43845	MOB_AR_MUJIGI_KOOLD	mob\arabia\mujigi_koold.bsr
43846	MOB_AR_BASTET_MAD	mob\arabia\bastet_mad.bsr
43847	MOB_AR_BASTET_MAD_THIEF	mob\arabia\bastet_thief.bsr
43848	MOB_AR_BLACKROBBERARCHER_MAD	mob\arabia\blackrobberarcher_mad.bsr
43849	MOB_AR_BLACKROBBERARCHER_THIEF	mob\arabia\blackrobberarcher_thief.bsr
43850	MOB_AR_BLACKROBBERARCHER_THIEF_CLONE	mob\arabia\blackrobberarcher_thief.bsr
43851	MOB_AR_BLACKROBBER_MAD	mob\arabia\blackrobber_mad.bsr
43852	MOB_AR_BLACKROBBER_THIEF	mob\arabia\blackrobber_thief.bsr
43853	MOB_AR_BLACKROBBER_THIEF_CLONE	mob\arabia\blackrobber_thief.bsr
43854	MOB_AR_DARKKHEPRI_EVIL	mob\arabia\darkkhepri_evil.bsr
43855	MOB_AR_DARKKHEPRI_EVIL_CLONE1	mob\arabia\darkkhepri_evil.bsr
43856	MOB_AR_DARKKHEPRI_EVIL_CLONE2	mob\arabia\darkkhepri_evil.bsr
43857	MOB_AR_BLOOD_HYENA_WILDWOLF	mob\arabia\blood_hyena_wildwolf.bsr
43858	MOB_AR_BLOOD_HYENA_WILDWOLF_CLONE	mob\arabia\blood_hyena_wildwolf.bsr
43859	MOB_AR_BLOOD_HYENA_FASTWOLF	mob\arabia\blood_hyena_fastwolf.bsr
43860	MOB_AR_BLOOD_HYENA_FASTWOLF_CLONE	mob\arabia\blood_hyena_fastwolf.bsr
43861	MOB_AR_SNAKE_CLONE1	mob\arabia\snake.bsr
43862	MOB_AR_SNAKEDEMON_WARAN	mob\arabia\snakedemon_waran.bsr
43863	MOB_AR_SABRA_CACTUS	mob\arabia\sabra.bsr
43864	MOB_AR_KARMOS_CACTUS	mob\arabia\karmus.bsr
43865	MOB_AR_THIEF_BOSS_TOOTH	mob\arabia\thief_boss_tooth.bsr
43866	MOB_AR_BAST_2_ARMOR	mob\arabia\bast_2_armor.bsr
43867	MOB_AR_BLACKROBBERARCHER_ARMOR	mob\arabia\blackrobberarcher_armor.bsr
43868	MOB_AR_BLACKROBBER_ARMOR	mob\arabia\blackrobber_armor.bsr
43869	MOB_AR_TELBASTA_2_ARMOR	mob\arabia\telbasta_2_armor.bsr
43870	MOB_AR_SNAKE	mob\arabia\snake.bsr
43871	MOB_AR_SNAKE_CLONE2	mob\arabia\snake.bsr
43872	MOB_AR_SABRA	mob\arabia\sabra.bsr
43873	MOB_AR_SABRA_STRANGE	mob\arabia\sabra.bsr
43874	MOB_AR_KARMUS	mob\arabia\karmus.bsr
43875	MOB_AR_KARMUS_STRANGE	mob\arabia\karmus.bsr
43876	MOB_AR_FIRESPIRIT	mob\arabia\firespirit.bsr
43877	MOB_AR_FIRESPIRIT_CLONE	mob\arabia\firespirit.bsr
43878	MOB_AR_FIRESPIRIT_DEMON	mob\arabia\firespirit_demon.bsr
43879	MOB_AR_FIRESPIRIT_DEMON_CLONE	mob\arabia\firespirit_demon.bsr
43880	MOB_AR_TOGUI_TOGUIDOLL_DARK	mob\arabia\togui_toguidoll_dark.bsr
43881	MOB_AR_TOGUI_TOGUIDOLL_DARK_CLONE	mob\arabia\togui_toguidoll_dark.bsr
43882	MOB_AR_CRAB	mob\arabia\crab.bsr
43883	MOB_AR_WHITESPIDER_MADNESS	mob\arabia\whitespider_madness.bsr
43884	MOB_AR_WHITESPIDER_MADNESS_CLONE1	mob\arabia\whitespider_madness.bsr
43886	MOB_AR_WHITESPIDER_FALLINBLOOD	mob\arabia\whitespider_fallinblood.bsr
43887	MOB_AR_WHITESPIDER_FALLINBLOOD_CLONE	mob\arabia\whitespider_fallinblood.bsr
43888	MOB_AR_FLAME_WITCH	mob\arabia\flame_witch.bsr
43889	MOB_AR_FLAME_WITCH_CLONE	mob\arabia\flame_witch.bsr
43891	MOB_AR_FLAME_WITCH_SUMMONER_CLONE	mob\arabia\flame_witch_summoner.bsr
43893	MOB_AR_CURSEFIRE	mob\arabia\cursefire.bsr
43894	MOB_AR_CURSEFIRE_CLONE1	mob\arabia\cursefire.bsr
43895	MOB_AR_CURSEFIRE_CLONE2	mob\arabia\cursefire.bsr
43896	MOB_AR_CURSEBLOOD	mob\arabia\cursefireblood.bsr
43897	MOB_AR_CURSEBLOOD_CLONE1	mob\arabia\cursefireblood.bsr
43900	MOB_ARABIA_THIEF_BOSS	mob\arabia\thief_boss.bsr
43901	MOB_ARABIA_MAD_GENERAL	mob\arabia\mad_general_1.bsr,mob\arabia\mad_general_2.bsr,mob\arabia\mad_general_3.bsr
43902	MOB_ARABIA_MAD_GENERAL_CLONE	mob\arabia\mad_general_3_clone.bsr
43903	MOB_ARABIA_GIANT_DEMON	mob\arabia\giant_demon.bsr
43904	MOB_ARABIA_MUSTAFA	mob\arabia\mustafa.bsr
43905	MOB_ARABIA_KARKADANN	mob\arabia\karkadann.bsr
43906	MOB_ARABIA_KIDEMONAS	mob\arabia\kidemonas.bsr
43907	MOB_ARABIA_LAUNATUNE	mob\arabia\launatune.bsr
43908	MOB_ARABIA_HARRISON	mob\arabia\harrison.bsr
43909	MOB_ARABIA_GEENIE	mob\arabia\geenie.bsr
43910	MOB_ARABIA_VENEFICA	mob\arabia\venefica.bsr
43911	MOB_ARABIA_VENEFICA_DEMON	mob\arabia\venefica_demon.bsr
43913	NPC_AR_COMMERCE1	npc\npc\arabia_malak.bsr
43914	NPC_AR_COMMERCE2	npc\npc\arabia_khaled.bsr
